column,mean_diff,max_diff,std_diff,num_nonzero_diff
rdd1_dindx_187,2.282136894824708,248,51.35370572948393,862
rdd1_dindx_306,0.19922092376182526,248,8.932588660810826,8
rdd1_dindx_259,0.8386199220923762,247,22.203480500643664,131
rdd1_dindx_268,0.6488592097941013,247,19.264168735888838,94
rdd1_dindx_288,0.7612687813021702,247,15.627277072714532,35
rdd1_dindx_256,1.2531997774067891,247,24.163717634446062,152
rdd1_dindx_81,1.0511964385086254,247,49.69557458683489,1045
rdd1_dindx_273,-0.09627156371730662,247,14.820280158008755,73
rdd1_dindx_292,0.6215915414579856,246,12.991943101717274,28
rdd1_dindx_269,0.5130773511407902,246,19.90345286893382,88
rdd1_dindx_304,0.13800779076238176,246,8.031371920740936,9
rdd1_dindx_287,0.7384529771841959,246,14.863674200537357,40
rdd1_dindx_296,0.12687813021702837,246,13.254981356678458,18
rdd1_dindx_350,0.14858096828046743,246,5.822324242862131,2
rdd1_dindx_82,-1.5481357818586534,246,49.754606983804955,1044
rdd1_dindx_278,0.9788536449638287,245,19.944820882717618,62
rdd1_dindx_11,-0.7217584863661658,244,26.568742845812086,322
rdd1_dindx_349,0.14802448525319978,244,5.7773869567799405,2
rdd1_dindx_377,0.21535893155258765,243,6.659776187016456,2
rdd1_dindx_367,0.13132999443516974,242,5.708997970786732,2
rdd1_dindx_77,0.7974401780745687,242,46.07663566329809,1007
rdd1_dindx_16,0.5742904841402338,242,31.78642672406661,419
rdd1_dindx_277,0.8464106844741235,242,15.260957809038626,64
rdd1_dindx_282,0.6538675570395103,242,13.980483766059141,50
rdd1_dindx_8,0.05230940456316082,241,24.55929967012759,261
rdd1_dindx_348,0.14691151919866444,241,5.709105642189921,2
rdd1_dindx_267,0.8063439065108514,240,18.209083811830244,99
rdd1_dindx_272,0.14969393433500278,240,16.283327748538156,77
rdd1_dindx_286,0.3789649415692821,239,16.091642892918237,43
rdd1_dindx_264,0.9020589872008904,239,19.068846394785034,109
rdd1_dindx_347,0.14524207011686144,239,5.659956671814918,2
rdd1_dindx_366,0.12799109627156371,239,5.640528379951684,2
rdd1_dindx_19,-1.0751252086811351,238,30.249039206188208,473
rdd1_dindx_303,0.22537562604340566,238,6.7829749749724995,9
rdd1_dindx_280,1.33889816360601,237,17.984606832683063,57
rdd1_dindx_261,0.23427935447968837,236,18.737093400808163,120
rdd1_dindx_376,0.20812465219810797,236,6.445791308065516,2
rdd1_dindx_365,0.12576516416249303,235,5.546263014818973,2
rdd1_dindx_281,0.8636616583194212,234,14.893829362926786,54
rdd1_dindx_5,-0.9616026711185309,233,24.649127650397737,204
rdd1_dindx_364,0.12409571508069003,232,5.475565526807461,2
rdd1_dindx_13,-1.4424040066777963,232,29.36037942965022,360
rdd1_dindx_308,0.11741791875347801,231,7.961098545402295,8
rdd1_dindx_301,0.16304952698942682,231,8.331715808133888,10
rdd1_dindx_20,1.261547022815804,230,32.07917543090547,486
rdd1_dindx_289,0.7206455203116305,228,13.00694913045936,34
rdd1_dindx_10,0.3500278241513634,226,21.909497061562146,303
rdd1_dindx_7,0.03728436282693378,224,20.586861486357776,236
rdd1_dindx_363,0.11908736783528102,223,5.263481527185654,2
rdd1_dindx_12,0.6449638286032277,222,26.40451436633321,345
rdd1_dindx_354,0.11686143572621036,221,5.218511798005212,2
rdd1_dindx_362,0.11797440178074568,220,5.191866280445284,2
rdd1_dindx_406,0.12242626599888703,220,5.188332133658053,1
rdd1_dindx_346,0.11519198664440734,218,5.147850487376354,2
rdd1_dindx_345,0.11352253756260434,215,5.077191646492449,2
rdd1_dindx_361,0.11519198664440734,215,5.074029331350579,2
rdd1_dindx_344,0.112409571508069,213,5.030087176047708,2
rdd1_dindx_310,0.3533667223149694,213,7.308931886827424,8
rdd1_dindx_405,0.11853088480801335,213,5.023248838496205,1
rdd1_dindx_4,-0.051196438508625486,212,24.222090685974788,181
